image/29/cn/ o_1bg3gj1mt1989751473606411574858886.jpg 0.30338541666667 0.69661458333333 0.19921875 0.73046875
image/28/cn/ o_1bfmg8b9t17784475145755730822836.jpg 0.24609375 0.69791666666667 0.2578125 0.7421875
image/26/cn/ o_1bg7hcnl76361542107203692984461869.jpg 0.33203125 0.73567708333333 0.1015625 0.78515625
image/25/cn/ o_1bcuhbbi3531196104238264233531184.jpg 0.24479166666667 0.76692708333333 0.1484375 0.90234375
image/25/cn/ o_1bg0nm5qb1622359350223406032739658.jpg 0.20703125 0.78125 0.063802083333333 0.95833333333333
image/24/cn/ o_1beupi8mk5475752388538374592333410.jpg 0.30989583333333 0.76041666666667 0.17708333333333 0.81510416666667
image/25/cn/ o_1bdqin9el6279563218502136498757613.jpg 0.23307291666667 0.81119791666667 0.026041666666667 0.98046875
image/23/cn/ o_1bbdhnk1a2639143676197143930150927.jpg 0.30078125 0.69010416666667 0.12760416666667 0.74479166666667
image/26/cn/ o_1bdvmsmon1436047492781025417339.jpg 0.36588541666667 0.70182291666667 0.2421875 0.79427083333333
image/29/cn/ o_1bgdlqbv332305188921716411265854.jpg 0.34375 0.70052083333333 0.35677083333333 0.68359375
image/28/cn/ o_1bca9hg1g5941024044185363957343226.jpg 0.30989583333333 0.73177083333333 0.24869791666667 0.77083333333333
image/23/cn/ o_1bd98q88t5591015508434074289229655.jpg 0.27864583333333 0.72526041666667 0.12109375 0.82552083333333
image/27/cn/ o_1bd43515a2776028878514782862248256.jpg 0.38671875 0.70963541666667 0.13541666666667 0.94401041666667
image/23/cn/ o_1bd2vqgcs107362756761637225199949.jpg 0.36458333333333 0.58463541666667 0.29296875 0.69140625
image/28/cn/ o_1bfk0jpvd53955400147246270611467.jpg 0.33854166666667 0.64453125 0.31119791666667 0.66536458333333
image/24/cn/ o_1bfbbph6i5812840745189622951015021.jpg 0.26171875 0.72526041666667 0.140625 0.87890625
image/28/cn/ o_1bdbsm7hd1775011908631023975924431.jpg 0.296875 0.69661458333333 0.23177083333333 0.73697916666667
image/27/cn/ o_1bg0dgs3v4584110129291365069663756.jpg 0.2109375 0.56640625 0.052083333333333 0.9375
image/25/cn/ o_1bfh8rnk0437713814039272270525550.jpg 0.40494791666667 0.72916666666667 0.2734375 0.86197916666667
image/25/cn/ o_1benhvm106402128904123714737013387.jpg 0.17578125 0.81770833333333 0.075520833333333 0.96484375
image/23/cn/ o_1becger2f5945039757475691050515852.jpg 0.28776041666667 0.640625 0.23177083333333 0.77083333333333
image/29/cn/ o_1bd0n8kh15012013984630766044329945.jpg 0.2734375 0.73697916666667 0.20442708333333 0.77473958333333
image/28/cn/ o_1bdvao00s34107501204714947517872.jpg 0.296875 0.66015625 0.23958333333333 0.76171875
image/24/cn/ o_1bg5ccqn414079967318947779537534.jpg 0.29947916666667 0.71744791666667 0.14453125 0.88151041666667
image/27/cn/ o_1bcufamad3409342400648283279428474.jpg 0.32161458333333 0.67447916666667 0.09765625 0.93489583333333
image/28/cn/ o_1bf772jk75210815924509535853144955.jpg 0.26953125 0.69661458333333 0.25651041666667 0.73828125
image/25/cn/ o_1beaidu3b64328756430769208227432.jpg 0.22395833333333 0.79947916666667 0.022135416666667 0.99348958333333
image/23/cn/ o_1barqmlt3375609071360022276547690.jpg 0.28255208333333 0.69921875 0.140625 0.82942708333333
image/24/cn/ o_1bdqhitnl527457568352765294438737.jpg 0.24088541666667 0.80729166666667 0.13671875 0.87239583333333
image/23/cn/ o_1bg373b3o890156250212463114517155.jpg 0.40104166666667 0.74609375 0.22265625 0.76171875
image/26/cn/ o_1b9vns5jb5057241875496571117097.jpg 0.27864583333333 0.71223958333333 0.18359375 0.80078125
image/26/cn/ o_1bgck33u1640816057025000902017460.jpg 0.35416666666667 0.6328125 0.16015625 0.67447916666667
image/29/cn/ o_1be7ot2k31755461646543572883062791.jpg 0.31770833333333 0.69270833333333 0.26041666666667 0.72526041666667
image/23/cn/ o_1bf9nvd4612461241484696259220673.jpg 0.30338541666667 0.73697916666667 0.19661458333333 0.93229166666667
image/23/cn/ o_1bf69lf351039511989150596249218238.jpg 0.37630208333333 0.66927083333333 0.15625 0.79427083333333
image/29/cn/ o_1b9fet9eo12104137830565550252951.jpg 0.25130208333333 0.65104166666667 0.23697916666667 0.72265625
image/27/cn/ o_1bfton8ig2418515473243161179319551.jpg 0.31640625 0.62109375 0.096354166666667 0.94791666666667
image/26/cn/ o_1bb3micb5428211818450815408366529.jpg 0.35026041666667 0.66666666666667 0.17838541666667 0.68489583333333
image/28/cn/ o_1bbe013hj50337640123405944631406.jpg 0.22005208333333 0.72526041666667 0.21354166666667 0.78385416666667
image/28/cn/ o_1bfrg954o72133146761312120213738.jpg 0.32421875 0.75 0.29036458333333 0.76953125
image/24/cn/ o_1bcfgb4an567213176641181495724254.jpg 0.32552083333333 0.7265625 0.20833333333333 0.86328125
image/23/cn/ o_1befedg7s28000734556989155957312.jpg 0.26171875 0.72526041666667 0.19401041666667 0.85026041666667
image/29/cn/ o_1bfubkgaa409002926446044630063265.jpg 0.27734375 0.7734375 0.19921875 0.84244791666667
